id;city;country;country_id;type_of_violence;event_UCDP_id;weapon/method;side_a;side_a_identity;side_a_UCDP_id;side_a_gender;side_a_age;side_b;side_b_identity;side_b_UCDP_id;side_b_gender;side_b_age;additional actor;cr_clarity;clarity_comment;sources;sources_original;date_start;date_end;date_precision;time;where;neighborhood/area;longitude;latitude;geoprecision;deaths_a;deaths_b;deaths_other;deaths_unknown;deaths_best;deaths_high;deaths_low;deaths_gender;fatalities_comment;injuries_total;injuries_a;injuries_b;injuries_others;injuries_unknown;injuries_comment;
MIT11070201_00;Mitrovica;Kosovo;347;attack;n/a;unknown;civilians;Albanian;n/a;men;unknown;Kosovo police officers;Serb;n/a;unknown;unknown;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the situation/motive is unclear. Thus, the event is coded at level 2.;UN Report S/2011/514;UN Report;2011-07-02;2011-07-02;1;unknown;Mitrovica;;20,856830;42,8891319;5: city-level precision only;0;0;0;0;0;0;0;;;unknown;unknown;unknown;unknown;unknown;unclear whether injuries were sustained;
MIT11110901_00;Mitrovica;Kosovo;347;clash;n/a;without weapon/melee (beating), gunfire;civilians;Albanian;n/a;unknown;unknown;civilians;Serb;n/a;1  man;28;Kosovo Police officers;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"BBC, ""Mitrovica mayor urges north Kosovo incident not to be used for political motives, "" 10 November 2011; BBC Monitoring, ""Kosovo paper views serb murder following theft in Albanian house,"" 14 November 2011";Nexhip Gashi from the regional Kosovo Police;2011-11-09;2011-11-09;1;07:50 p.m.;Brdjani/ Kroi i Vitakut, North Mitrovica;Brdjani/ Kroi i Vitakut, North Mitrovica;20,852341;42,8921131;3: neighbourhood ;0;1;0;0;1;1;1;unknown;victim: Savo Mojsic;2;0;;2;1;2 Kosovo police officers injured: Rados Vukicevic and Veljko Djordjevic;
MIT12040801_00;Mitrovica;Kosovo;347;attack;n/a;unknown;civilians;Albanian;n/a;unknown;youth;civilians;Serb;n/a;unknown;66;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;UN Report S/2012/275;UN Report;2012-04-08;2012-04-08;1;afternoon (later that day);Mitrovica;;20,856830;42,8891319;5: city-level precision only;0;0;0;0;0;0;0;;;1;0;1;0;0;1 victim seriously injured;
MIT12040802_00;Mitrovica;Kosovo;347;assassination/murder;n/a;explosives (bomb);unknown;unknown;n/a;unknown;unknown;civilians;Albanian;n/a;1  man, 1 woman;38;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the perpetrators are unknown. Thus, the event is coded at level 2.;"Reuters, ""One killed, 5 hurt in Kosovo flashpoint town blast,"" 8 April 2012";unknown;2012-04-08;2012-04-08;1;morning (in the early hours);Tril Solitera/ Tre rrokaquiejt, North Mitrovica;Tril Solitera/ Tre rrokaquiejt, North Mitrovica;20,862235;42,8912232;1: exact location (e.g. street, building, square);0;1;0;0;1;1;1;1 man;victim: 38 years-old Kosovo Albanian ;5;0;5;0;0;5 injured victim: wife of deceased and the four children ;
MIT12081301_00;Mitrovica;Kosovo;347;clash;n/a;unknown;civilians;Serb;n/a;unknown;unknown;civilians;Albanian;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"Agence France Presse, "" Two ethnic Albanians attacked in Kosovo's flashpoint city,"" 14 August 2012; BBC Monitoring, ""Kosovo police to step up presence in multiethnic areas due to recent violence, "" 15 August 2012";Kosovo Police;2012-08-13;2012-08-13;1;07:00 p.m.;Tril Solitera/ Tre rrokaquiejt, North Mitrovica;Tril Solitera/ Tre rrokaquiejt, North Mitrovica;20,862235;42,8912232;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;;2;0;2;0;0;1 Albanian severly injured;
MIT12112201_00;Mitrovica;Kosovo;347;attack;n/a;blunt instrument (stones), gunfire;civilians;Serb;n/a;unknown;unknown;civilians;Albanian;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"BBC Monitoring a, ""Kosovo Serbs leave streets after leaders talk to EULEX,"" 22 November 2012; BBC Monitoring b, ""Special police units deployed as ethnic tension lingers in northern Kosovo,"" 23 November 2012";unknown;2012-11-22;2012-11-22;1;before afternoon;Brdjani/ Kroi i Vitakut, North Mitrovica;Brdjani/ Kroi i Vitakut, North Mitrovica;20,852341;42,8921131;3: neighbourhood ;0;0;0;0;0;0;0;;;1;0;1;0;0;1 Albanian construction worker injured;
MIT13110301_00;Mitrovica;Kosovo;347;attack;n/a;others (teargas), blunt instrument;unknown;unknown;n/a;unknown;unknown;civilians;unknown;n/a;unknown;unknown;EULEX officers, KFOR, Kosovo police;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the perpetrators are unknown. Thus, the event is coded at level 2.;"Deutsche Welle, ""Kosovo's Serb north to vote again,"" 7 November 2013; HINA, ""EULEX, KFOR say stopped violence in north Kosovo during Sunday election,"" 7 November 2013; Transitions Online, ""Violence Mars Kosovo Poll, Baku Targets Civil Society Groups,"" 4 November 2013";unknown;2013-11-03;2013-11-03;1;unknown;polling stations in North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;0;0;0;0;0;0;;;1;0;1;0;0;differing numbers, 1-2 injured;
MIT14011601_00;Mitrovica;Kosovo;347;assassination/murder;n/a;gunfire;unknown;unknown;n/a;unknown;unknown;politican;Serb;n/a;unknown;unknown;no;3: low – there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence ;Circumstances (target/location) suggest a conflict-related event, but the situation is unclear (possibly intra-group conflict). Perpetrators are also unknown. Thus, event is coded as CR3. ;"Thai News Service, ""Kosovo: Serb Local Councilman Shot Dead in N. Kosovo,""  Januarz 20, 2014; Balkant Insight, ""Kosovo Serb Politician Shot Dead in North,"" January 16, 2014 (https://balkaninsight.com/2014/01/16/north-kosovo-official-shot-dead/)";unknown;2014-01-16;2014-01-16;1;morning (early);Mitrovica;;20,856830;42,8891319;5: city-level precision only;0;1;0;0;1;1;1;1 man;victim: Dimitrije Janicijevic;0;0;0;0;0;;
MIT14062201_00;Mitrovica;Kosovo;347;riot/violent protest;n/a;others (tear gas), without weapon/melee (beating), blunt instrument (stones);civilians;Albanian;n/a;unknown;unknown;Kosovo police officers;unknown;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"Radio Free Europe Documents and Publicaments, ""Kosovo Police Clash With Protesters At Mitrovica*s Main Bridge,"" 22 June 2014; BBC Monitoring, ""Kosovo daily details 22 June violent protests in Mitrovica,"" 25 June 2014";Besim Hoti, spokesman for the police in Mitrovice;2014-06-22;2014-06-22;1;unknown;Main Bridge, Mitrovica;Main Bridge, Mitrovica;20,866002;42,891256;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;;37;21;13;3;0;"37 people injured; injuries_others: 3 injured journalists";
MIT15040901_00;Mitrovica;Kosovo;347;attack;n/a;sharp instrument (knife);unknown;unknown;n/a;unknown;unknown;civilians;Serb;n/a;unknown;16;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the perpetrators are unknown. Thus, the event is coded at level 2.;UN Report S/2015/303;UN Report;2015-04-09;2015-04-09;1;unknown;Main Bridge, North Mitrovica;Main Bridge, Mitrovica;20,866002;42,891256;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;;1;0;1;0;0;;
MIT15041001_00;Mitrovica;Kosovo;347;assassination/murder;n/a;unknown;unknown;unknown;n/a;unknown;unknown;civilians;Albanian;n/a;1 male;unknown;no;3: low – there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence ;Circumstances (target/location) suggest a conflict-related event, but the situation is unclear (possibly intra-group conflict). Perpetrators are also unknown. Thus, event is coded as CR3. ;UN Report S/2015/303;UN Report;2015-04-10;2015-04-10;1;unknown;North Mitrovica, near Ibër/Ibar River;;20,865843;42,8926282;4: sub-city admin area;0;1;0;0;1;1;1;1 man;unclear circumstances;0;0;0;0;0;;
MIT15041301_00;Mitrovica;Kosovo;347;attack;n/a;gunfire;unknown;unknown;n/a;unknown;unknown;civilians;Serb;n/a;unknown;unknown;no;3: low – there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence ;Circumstances (target/location) suggest a conflict-related event, but the situation/motive is unclear. Perpetrators are also unknown. Thus, event is coded as CR3. ;UN Report S/2015/303;UN Report;2015-04-13;2015-04-13;1;unknown;North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;0;0;0;0;0;0;;;3;0;3;0;0;;
MIT15041901_00;Mitrovica;Kosovo;347;clash;n/a;unknown;civilians;Albanian;n/a;unknown;juveniles;civilians;Serb;n/a;unknown;juveniles;Kosovo Police officers;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;UN Report S/2015/579;UN Report;2015-04-19;2015-04-19;1;unknown;North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;0;0;0;0;0;0;;;unknown;unknown;unknown;unknown;unknown;unclear whether injuries were sustained;
MIT16061201_00;Mitrovica;Kosovo;347;attack;n/a;explosives (hand grenade);unknown;unknown;n/a;unknown;unknown;Kosovo police officers;unknown;n/a;unknown;unknown;no;3: low – there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence ;Circumstances (target/location) suggest a conflict-related event, but the situation/motive is unclear. Perpetrators are also unknown. Thus, event is coded as CR3. ;UN Report S/2016/666;UN Report;2016-06-12;2016-06-12;1;unknown;Kosovo police patrol in North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;0;0;0;0;0;0;;;1;0;1;0;0;;
MIT17050501_00;Mitrovica;Kosovo;347;assassination/murder;n/a;gunfire;unknown;unknown;n/a;unknown;unknown;civilians;Albanian;n/a;unknown;young;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the perpetrators are unknown. Thus, the event is coded at level 2.;UN Report S/2017/640;UN Report;2017-05-05;2017-05-05;1;unknown;bar in vicinty of Main Bridge, South Mitrovica;;20,865864;42,8912533;2: within a small radius of an exact location (e.g. “near the town hall”);0;1;0;0;0;0;0;;;0;0;0;0;0;;
MIT17090201_00;Mitrovica;Kosovo;347;attack;n/a;unknown;unknown;unknown;n/a;unknown;unknown;off-duty Kosovo police officer;Serb;n/a;unknown;unknown;no;3: low – there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence ;Circumstances (target/location) suggest a conflict-related event, but the situation/motive is unclear. Perpetrators are also unknown. Thus, event is coded as CR3. ;UN Report S/2017/911;UN Report;2017-09-02;2017-09-02;1;unknown;North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;0;0;0;0;0;0;;;1;0;1;0;0;;
MIT18011601_00;Mitrovica;Kosovo;347;assassination/murder;n/a;gunfire (pistol);unknown;unknown;n/a;unknown;unknown;politican;Serb;n/a;1 male;64;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the perpetrators are unknown. Thus, the event is coded at level 2.;"Deutsche Welle, ""Serb politician Oliver Ivanovic gunned down in Kosovo,"" 16 January 2018"; Ivanovic's lawyer Nebojsa Vlajic;2018-01-16;2018-01-16;1;08:15 a.m.;North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;1;0;0;1;1;1;1 man ;victim: Oliver Ivanovic;0;0;0;0;0;;
MIT18062501_00;Mitrovica;Kosovo;347;attack;n/a;gunfire;unknown;unknown;n/a;unknown;unknown;civilians;Serb;n/a;1 male;21;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the perpetrators are unknown. Thus, the event is coded at level 2.;"BBC Monitoring, ""Kosovo speaker's 'Mitrovia plan' condemned in Serbia,"" 17 August 2018";unknown;2018-06-25;2018-06-25;1;night;Suvi Do/Suhodoll, North Mitrovica;Suvi Do/Suhodoll, North Mitrovica;20,848845;42,8868349;3: neighbourhood ;0;0;0;0;0;0;0;;;1;0;1;0;0;victim: Alexander Jevti?;
MIT19020301_00;Mitrovica;Kosovo;347;attack;n/a;without weapon/melee (beating);civilians;Albanian;n/a;unknown;unknown;civilians;Serb;n/a;unknown;youths;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the source is potentially biased. Thus, the event is coded at level 2. (original source is Dnevnik);"BBC Monitoring, ""Highlights from Serbian press 6 Feb 19,"" 6 February 2019";unknown;2019-02-03;2019-02-03;0;unknown;North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;0;0;0;0;0;0;;;1;0;1;0;0;;
