id;city;country;country_id;type_of_violence;event_UCDP_id;weapon/method;side_a;side_a_identity;side_a_gender;side_a_age;side_b;side_b_identity;side_b_gender;side_b_age;additional actors;cr_clarity;clarity_comment;sources;sources_original;date_start;date_end;date_precision;time;where;neighborhood/area;lattitude;longitude;geoprecision;deaths_a;deaths_b;deaths_other;deaths_unknown;deaths_best;deaths_high;deaths_low;deaths_gender;injuries_total;injuries_a;injuries_b;injuries_others;injuries_unknown;injuries_comment
BEL06101902_00;Belfast;United Kingdom ;200;violent abduction;n/a;blunt instrument (bats, iron bars);unknown;unknown;men;unknown;civilians;unknown;1 man;19;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR86;"The Irish News, ""Exclusive - Man shot in fourth Continuity IRA attack,"" 20 October 2006";;2006-10-19;2006-10-19;1;07:30 p.m.;Rockdale Street, west Belfast;;54,59049519;-5,970027589;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL06111001_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;18;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR87;"Press Association Newswire, ""TEENAGER SHOT IN 'PARAMILITARY-STYLE' ATTACK,"" 10 November 2006";police;2006-11-10;2006-11-10;1;08:50 p.m.;Glen Road area, Rossnareen, west Belfast;;54,58352583;-5,983913369;3: neighbourhood ;0;0;0;0;0;0;0;;1;0;1;0;0;
BEL07031001_00;Belfast;United Kingdom ;200;attack;n/a;blunt instrument (iron bar), without weapon (kicked);civilians;unknown;3 men;unknown;civilians;unknown;1 boy;16;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Unclear circumstances/perpetrators, but very likely a conflict-related event across the conflict identity lines/sectarian motive. Thus event is coded CR2.;"The Irish News, ""Hero saves boy from thugs,"" 12 Mach 2007";;2007-03-10;2007-03-10;1;shortly before midight;Alliance Avenue, Ardoyne, Belfast.;;54,619148;-5,960088343;3: neighbourhood ;0;0;0;0;0;0;0;;1;0;1;0;0;victim: George Claims
BEL07031001_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;unknown;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;While not much information, circumstances strongly suggest a connection to the two dissident republican killings the following days. Thus, coded at CR2. ;"Irish Times, ""PSNI says murders of two men in Belfast are linked,"" 14 March 2007";police;2007-03-11;2007-03-11;1;morning;Bog Meadows area, west Belfast;;54,5855049;-5,965256225;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL07031201_00;Belfast;United Kingdom ;200;assassination/murder;n/a;gunfire;CIRA;republican;unknown;unknown;civilians;Catholic;1 man;36;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;Sutton/CAIN Index of Deaths;police;2007-03-12;2007-03-12;1;unknown;car park off Falls Road, near St Gall's GAA Club, west Belfast;;54,585146;-5,97138;2: within a small radius of an exact location (e.g. “near the town hall”);0;1;0;0;1;1;1;1 man;0;0;0;0;0;
BEL07031202_00;Belfast;United Kingdom ;200;assassination/murder;n/a;blunt instrument (spade);CIRA;republican;unknown;unknown;civilians;Catholic;1 man;38;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;Sutton/CAIN Index of Deaths;police;2007-03-12;2007-03-12;1;unknown;Elmfield Street, Ardoyne, north Belfast;;54,61355538;-5,961006425;1: exact location (e.g. street, building, square);0;1;0;0;1;1;1;1 man;0;0;0;0;0;
BEL07031901_00;Belfast;United Kingdom ;200;attack;n/a;sharp instrument (knife);unknown;unknown;5 men;unknown;civilians;unknown;1 boy;17;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Circumstances slightly unclear, but information suggests a very probable sectarian event. Thus coded at CR2;"The Irish News, ""Teen stabbed in 'sectarian' attack,"" 20 March 2007";police;2007-03-19;2007-03-19;1;unknown;Dublin Road in the area of Shaftesbury Square, Belfast City Centre ;;54,590499;-5,933595;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL07060901_00;Belfast;United Kingdom ;200;clash;n/a;without weapon/melee;civilians;Catholic;unknown;young;civilians;Protestant;3 men/boys;16, 18, 21;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"The Irish News, ""Store criticised for selling cheap alcohol after teenagers clash,"" 11 June 2007";police;2007-06-09;2007-06-09;1;morning;Carnanmore Park, Belfast;;54,56508269;-6,01159923;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;3;0;3;0;0;
BEL07062901_00;Belfast;United Kingdom ;200;attack;n/a;"blunt instrument (golf club); others (wire)";unknown;unknown;unknown;unknown;civilians;Catholic;1 boy;15; no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Circumstances slightly unclear, but information suggests a very probable sectarian event. Thus coded at CR2;"The Irish News, ""Opinion - Sectarian thugs must be caught,"" 3 July 2007";;2007-06-29;2007-06-29;1;11:00 p.m.;Cliftonpark Avenue, North Belfast;;54,61228047;-5,943102044;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;1;0;1;0;0;victim: Niall Ferrin
BEL07071101_00;Belfast;United Kingdom ;200;attack;n/a;explosives (fireworks);unknown;unknown;unknown;unknown;civilians;unknown;1 man;37;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR2;"The Irish News, ""Man injured in attack with fireworks,"" 13 July 2007";police;2007-07-11;2007-07-11;1;11:30 p.m.;Roseleigh street, north Belfast;;54,61487001;-5,945322518;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;victim: Patrick McCloskey
BEL07082201_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;25;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR2;"The Irish News, ""Manshot in leg with BB pellets,"" 24 August 2004";police;2007-08-22;2007-08-22;1;08:30 p.m.;Colinview Street,off Springfield Road, west Belfast;;54,60060114;-5,962490386;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;victim: Sean Donelly
BEL07100201_00;Belfast;United Kingdom ;200;attack;n/a;blunt instrument (baseball bats);unknown;unknown;unknown;unknown;civilians;unknown;2 men;21;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR2;"The Irish News, ""Pair in hospital afterbeating,"" 3 October 2007";police;2007-10-02;2007-10-02;1;07:30 p.m.;Ainsworth Street, Woodvale area, north Belfast;;54,6060287;-5,961491494;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;2;0;2;0;0;
BEL07100901_00;Belfast;United Kingdom ;200;attack;n/a;without weapon/melee (beating);civilians;unknown;unknown;older children;civilians;unknown;1 girl;15;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Sectarian nature of the attack yet to be verified. Thus event is coded CR2.;"The Irish News, ""Attack on schoolgirl 'sectarian',"" 11 October 2007";police;2007-10-09;2007-10-09;1;04:00 p.m.;Oldpark Road close to its junction with Marmount Gardens, north Belfast;;54,62333253;-5,960388463;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL07110101_00;Belfast;United Kingdom ;200;attack;n/a;without weapon/melee (beating, kicking);unknown;nationalist;unknown;unknown;civilians;Protestant;2 teenagers;teenagers;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"The Irish News, ""SF member aidsProtestant teensinjured inattack,"" 3 November 2007";;2007-11-01;2007-11-01;1;09:00 p.m.;Antrim Road, North Belfast;;54,689366;-6,011196;3: neighbourhood ;0;0;0;0;0;0;0;;2;0;2;0;0;
BEL08012201_00;Belfast;United Kingdom ;200;attack;n/a;blunt instrument (baseball bats);unknown;unknown;unknown;unknown;civilians;unknown;4 men;between 19 and 29;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;Circumstances (victims and method) might suggest conflict-related event. Thus, coded at CR3.;"Belfast Telegraph, ""Four men beaten with baseball bats in Belfast,"" 22 January 2008";;2008-01-22;2008-01-22;1;unknown;north Belfast;;54,640047;-5,927984;4: sub-city admin area;0;0;0;0;0;0;0;;4;0;4;0;0;
BEL08030101_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;43;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;;"The Irish News, ""Extra police for west Belfast after 'paramilitary' attacks,"" 20 September 2008";;2008-03-01;2008-03-31;0;unknown;Stewartstown Road, west Belfast;;54,56077857;-6,022200857;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;1;0;1;0;0;victim: Jim Kavanagh
BEL08032901_00;Belfast;United Kingdom ;200;attack;n/a;sharp instrument (broken bottle);civilians;loyalist;unknown;unknown;civilians;unknown;1 man;32;no;1: high –e.g. it involves the formal former warring parties and/or a clear statement is made by those involved tying it to the war;Event clearly follows along the conflict identity lines, and/or includes a verified perpetrator group. Thus, event coded at CR1.;"The Irish News, ""Brutal sectarian attack follows soccer match - Stabbed man critical after gang target city-centre bar,"" 31 March 2008; The Irish Times, ""Man stabbed in Belfast critical,"" 31 March 2008";;2008-03-29;2008-03-29;1;afternoon;junction of Castle Street and King Street, city centre, west Belfast;;54,59949435;-5,934659214;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;2;0;2;0;0;victim: Hugh McNally
BEL08041001_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;29;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR88;"Press Association Newswire, ""MAN IN HOSPITAL AFTERPARAMILITARY-STYLESHOOTING,"" 11 April 2008; The Irish News, ""Man (29) shot in legs stable,"" 12 April 2008";police;2008-04-10;2008-04-10;1;09:15 p.m.;Norglen Crescent, Turf Lodge area, west Belfast;;54,58768472;-5,989512162;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;victim: John Donnelly
BEL08063001_00;Belfast;United Kingdom ;200;attack;n/a;blunt instrument (sticks);unknown;unknown;unknown;unknown;civilians;Catholic;1 man;33;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Circumstances slightly unclear, but information suggests a very probable sectarian event. Thus coded at CR2;"The Irish News, ""Victim out of hospital,"" 2 July 2008";police;2008-06-30;2008-06-30;1;08:00 p.m.;Brougham Street, north Belfast;;54,61125599;-5,927087319;3: neighbourhood ;0;0;0;0;0;0;0;;1;0;1;0;0;
BEL08072501_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;3 men;unknown;civilians;unknown;1 man;unknown;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR89;"The Irish News, ""Suspects say they are not involved in city shootings,"" 3 September 2008";police;2008-07-25;2008-07-25;1;unknown;Jamaica Court, Ardoyne, north Belfast;;54,61682436;-5,956787072;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;victim: Gerard Maguire
BEL08081801_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;2 men;unknown;civilians;unknown;1 man;20;no;3: low –there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence;Circumstances (victims and method) might suggest conflict-related event. Thus, coded at CR3.;"Press Association Newswire, ""ATTACKERS SHOOT MAN IN LEG,"" 18 August 2008";police;2008-08-18;2008-08-18;1;01:00 a.m.;Ardcaoin Drive, Poleglass, west Belfast;;54,55940807;-6,037313669;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;
BEL08082801_00;Belfast;United Kingdom ;200;attack;n/a;gunfire;unknown;unknown;unknown;unknown;civilians;unknown;1 man;40;no;2: medium –circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence ;Perpetrator unknown, but method and target strongly suggest conflict related event. Thus coded at CR90;"The Irish News, ""Suspects say they are not involved in city shootings,"" 3 September 2008";police;2008-08-28;2008-08-28;1;unknown;Cranbrook Court, north Belfast;;54,61638543;-5,964394074;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;1;0;1;0;0;victim: Martin McCartan
